comment,cluster_name,init_x,init_y,x,y
statut autoentrepreneur et règlement des taxes diverses mal expliqué.,La gestion des PLU,0.27955376664438086,0.6686801629018658,1.1206880807876587,1.0969864130020142
aucune visibilité sur le calcul de la taxe d'habitation,La gestion des PLU,1.970635996789078,0.888491617646151,0.59699547290802,0.6010769009590149
Tout ce qui relève de la paie. L'allègement des cotisations patronales avec des IJ est un bonheur à calculer... Le gain du pouvoir d'achat sur les bulletins de paie ou le net à payer avant Prélèvement à la source sont absurdes.,La gestion des PLU,2.3187328549815995,1.7311623251900925,-0.7253785729408264,0.9077006578445435
"il suffit de voir l'épaisseur du code général des impôts et le nombre de cases figurant sur une déclaration 2042 , mais l'empilement des règles concerne l'ensemble des administrations",La gestion des PLU,-0.34293823565266646,-1.3228570826196135,0.6331582069396973,-1.2074835300445557
J'estime inadmissible qu'il existe des écoles subsidiées qui enseignent la corrida et dans lesquelles des mineurs assistent à la mise à mort d'animaux,La gestion des PLU,-2.2125619133308776,-1.117963002665859,-0.7640194892883301,-0.9900059103965759
le calcul des cotisations urssaf,La gestion des PLU,0.6906941566511379,-0.35328116516415853,-0.09222003817558289,-1.14128839969635
Le prélèvement à la source avec l'année blanche,La gestion des PLU,-0.9798099248173521,-1.9999019058681733,0.23772847652435303,-1.850209355354309
La gestion des PLU,La gestion des PLU,-0.5413302273273969,-0.20645540102244184,-1.0340782403945923,-0.35225313901901245
la taxes d’aménagement,La gestion des PLU,-0.6900662078607446,0.44853859163690096,-1.4961124658584595,-1.020070195198059
Le calcul des impôts est trop complexe pour une compréhension de tous et notamment la taxe d'habitation qui se base encore sur des valorisations des années 1970.,La gestion des PLU,0.4454380861297882,-0.6969627691286154,1.7687711715698242,-0.37621986865997314
Non,Non,-1.2319162884961468,-1.037929469915305,-0.5839581489562988,6.966275870800018
Non.,Non,0.26796528052127544,0.6787857806796783,0.48357319831848145,5.004982769489288
Non,Non,-0.5983349570172528,1.70087732218061,-1.6170727014541626,4.947894215583801
non,Non,-1.5682984506632305,-1.4806444584085228,0.7698743939399719,5.614751517772675
non,Non,0.48232417641983294,-0.41090818087552905,-1.8016644716262817,6.415363103151321
NON,Non,-1.3177741866667836,0.14649800470885543,1.7802765369415283,5.794926092028618
non,Non,-1.2974580149971842,-0.7027013638762197,-0.2593640387058258,6.3358354568481445
Non,Non,-0.9837044217873431,-0.5412649588408169,-0.7578516006469727,4.3774988651275635
NON,Non,0.19768224009440388,-1.395165825854858,-1.4027093648910522,5.737306743860245
non,Non,1.2036550242993593,0.3719851303616889,1.1255606412887573,6.179086685180664
Non.,Non,-0.4640045964876855,-0.2883572098368746,0.9547449350357056,4.402453064918518
Non,Non,0.924010233145381,-1.9922618930485214,0.39643171429634094,6.248638555407524
non,Non,-0.8261375840154428,-1.28044960683635,0.29693740606307983,7.674985766410828
Non,Non,-0.6557651533171943,-0.1637121718360863,0.11348028481006622,6.953510642051697
non,Non,-0.3302109085057595,1.0734571673149147,-1.328245997428894,7.176213026046753
non,Non,0.03489571763511538,1.0228840837638715,0.08236349374055862,4.283781051635742
non,Non,-1.2842981978491121,-0.5977239740158388,1.1264675855636597,7.488063812255859
non,Non,0.1243395476285546,-0.6261231137437021,1.352210521697998,5.124142587184906
Non,Non,-1.0998808652499708,-0.43766303984663385,-0.20911529660224915,5.034110248088837
Non,Non,-0.10872238243808464,0.9542371868368807,1.658850073814392,6.729793608188629
Non,Non,1.8669896505715076,0.1263959164555309,-0.5411378741264343,7.716441631317139
Non,Non,0.40638846726546024,0.017891834280361684,-1.0016610622406006,6.381859600543976
non,Non,0.22754850094136897,0.930773999688247,-0.8848276734352112,5.153528690338135
Non,Non,0.7896607135811141,1.211387334986497,0.7970165014266968,6.8249669671058655
Non,Non,1.5900366448816188,1.1359880823732953,0.06159539520740509,5.6627360582351685
Non,Non,-1.6875183807563625,0.7256122494292273,-0.6117748618125916,5.770854502916336
Déclaration logement meuble sur déclaration annexe,declaration d'impôts,0.6776858045296831,-0.41437671213308236,8.559249341487885,0.27574488520622253
La déclaration d'impôts quand on déclare ses revenus et que l'on est bailleur.,declaration d'impôts,0.5858866717756064,1.1087689706865014,9.41476160287857,-1.6548571586608887
"La déclaration d’impôt est particulièrement complexe. Il y a trop de ""niches"" et le jargon est déroutant.",declaration d'impôts,-0.11609390639862037,-1.8742710042198416,10.50846803188324,0.45124557614326477
La déclaration d’impôts : malgré un bac+5 je me suis fait reprendre deux fois l’année dernière. Pourquoi le vocabulaire administratif est-il systématiquement incompréhensible ? Pourquoi n’existe-t-il aucune notice claire avec schémas ?,declaration d'impôts,-0.39800704244765917,0.48507759316050153,7.571996212005615,0.8940848708152771
"Dernière déclaration d'impôts. J'ai du faire appel à un expert comptable, tant la déclaration de mes revenus était complexe. Malgré 40 ans d'expérience de la chose!",declaration d'impôts,0.865032175350324,0.7164437412627725,8.435094237327576,-1.087683081626892
l'impot est incompréhnesible,declaration d'impôts,1.2317337423431147,0.6848381047364851,7.491542816162109,-0.45098546147346497
declaration d'impôts,declaration d'impôts,-0.878738413075599,0.23796133716140347,9.440620303153992,-0.2759782373905182
Déclaration de cloture d'un terrain en lotissement. Jamais faite et il ne s'est rien passé.,declaration d'impôts,0.9906625345737944,1.599655624700772,8.585447788238525,1.6549886465072632
"Déclaration AAH, lorsque l'on est handicapé à vie !!",declaration d'impôts,1.3681389134593294,1.225626062006453,10.4281587600708,-0.8937594294548035
déclaration en vue de l'impôt foncier,declaration d'impôts,-0.6043251846365624,-1.3948488542370219,9.564661145210266,1.0871994495391846
"Feuille d'impôt sur le revenu, permis de construire, ... Tous en fait",Dépôt de permis de construire,1.8429169961455878,1.8707211566859014,7.936423659324646,4.532978534698486
"Dans le domaine de l'urbanisme, les demandes de permis de construire en zone classée",Dépôt de permis de construire,-0.3018282442265054,0.8269419554958014,10.238513827323914,4.695366263389587
Dépôt de permis de construire,Dépôt de permis de construire,-0.4167109203259351,0.4792200528279015,7.33357560634613,5.538737535476685
Permis de construire - 15 feuilles dont 14 sont  inutiles.,Dépôt de permis de construire,1.1569056307808967,0.01184779827178941,9.728049874305725,6.374527752399445
Permis de construire / règles d'urbanisme en général Pôle emploi (tout est fait pour décourager les chercheurs d'emploi),Dépôt de permis de construire,1.6609685859775745,-0.4647394023318046,8.93451514840126,5.999935439394903
permis de construire,Dépôt de permis de construire,-0.5859845700979287,-1.6787944610636403,9.55910074710846,5.379298150539398
permis de construire,Dépôt de permis de construire,-1.5686122528486142,1.1157309513160958,8.019461572170258,6.173712119460106
Permis,Dépôt de permis de construire,0.08442615715443229,-0.2894591126666117,8.49096143245697,5.273118615150452
"demande de permis de lotir (normes démesurées pour des petits projets), permis de construire ou autorisation de travaux",Dépôt de permis de construire,-0.8745903304005419,-0.21467043238612726,10.555407047271729,5.757944047451019
"Les permis de construire, les dossiers de demande de subvention ou d'aides",Dépôt de permis de construire,1.4927376990650467,1.4253029241190422,8.539753645658493,7.732106804847717
"En matière d’urbanisme ,excès de zèle de certains fonctionnaires",Dépôt de permis de construire,0.7150498168205461,0.3628080991459424,7.605009913444519,7.01960289478302
permis de conduire international en ligne : impossible à faire,Dépôt de permis de construire,-1.0231883507879074,1.4417056482763635,10.569919109344482,6.851636171340942
dans les différentes autorisations permis construire demande de documents à repetition,Dépôt de permis de construire,1.4266981640203849,0.9370227249848024,9.111836589872837,4.449119925498962
les demandes de papiers d’identite de cartes grises de permis de conduire. et le pire les declarations d’impots,Dépôt de permis de construire,-1.6444255777522967,-0.2210806857732369,8.761599749326706,6.835642218589783
lors de renouvellement de papiers d'identité.,Dépôt de permis de construire,-0.23601477774054175,0.16830068815866384,9.615873575210571,7.386273503303528
